source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
CNA,CNA,regional_doy_climatology,438,14,3.4951889064652337,0.7195435680303586,0.0,0.0
CNA,EAS,regional_doy_climatology,110,16,7.051003199647228,0.626170923640426,-1.8138540519095836,0.03525195241200223
CNA,EAU,regional_doy_climatology,241,6,4.088156106217754,0.7045848321315354,-0.11024211106255657,0.03967850655820005
CNA,ENA,regional_doy_climatology,522,21,4.149709095134926,0.6543172192527054,-0.5570762988974061,-0.06989125513343622
CNA,MED,regional_doy_climatology,328,19,3.1506088676878212,0.7345318883227439,0.34480283921684235,0.10294513960675716
CNA,NCA,regional_doy_climatology,144,7,2.750231066220625,0.7804821569714152,0.8933137807994426,0.30180860111099206
CNA,NEU,regional_doy_climatology,1000,29,3.0632131851868514,0.6276624010966787,0.015930509544306304,-0.02169931797240946
CNA,NWN,regional_doy_climatology,183,36,3.543916555753047,0.6595961046162048,-0.19641028534402413,-0.06563357647670767
CNA,SAU,regional_doy_climatology,351,13,3.006729528867409,0.6789992901985624,0.22939978929259347,0.02979617768273057
CNA,WCE,regional_doy_climatology,1000,15,3.0015734781872068,0.6348491202485701,-0.033028653259396176,-0.020903076192025853
CNA,WNA,regional_doy_climatology,975,17,3.2671245280312964,0.6912802981283477,0.13920016513256375,0.0795170503698549
EAS,CNA,regional_doy_climatology,438,14,6.506415025565358,0.6954419293015507,3.0112261191001237,-0.02410163872880781
EAS,EAS,regional_doy_climatology,110,16,8.864857251556812,0.5909189712284239,0.0,0.0
EAS,EAU,regional_doy_climatology,241,6,7.320190871332321,0.6928588113634958,3.1217926540520096,0.02795248579016055
EAS,ENA,regional_doy_climatology,522,21,6.894410402568893,0.6429556865077077,2.18762500853656,-0.08125278787843389
EAS,MED,regional_doy_climatology,328,19,6.582473655923245,0.7227175792979843,3.776667627452266,0.09113083058199763
EAS,NCA,regional_doy_climatology,144,7,6.151209218651797,0.7522765057486618,4.294291933230615,0.2736029498882387
EAS,NEU,regional_doy_climatology,1000,29,6.05834585187344,0.6149139386738289,3.0110631762308957,-0.034447780395259114
EAS,NWN,regional_doy_climatology,183,36,6.555815991521134,0.640413586262532,2.8154891504240624,-0.08481609483038044
EAS,SAU,regional_doy_climatology,351,13,6.056505799656751,0.6463486841206624,3.279176060081936,-0.002854428395169458
EAS,WCE,regional_doy_climatology,1000,15,5.9718452564786055,0.6231808477434284,2.937243125032003,-0.032571348697167456
EAS,WNA,regional_doy_climatology,975,17,6.618069521051651,0.6834913092672665,3.490145158152919,0.07172806150877377
EAU,CNA,regional_doy_climatology,438,14,3.778008024068441,0.703004850049046,0.2828191176032067,-0.01653871798131257
EAU,EAS,regional_doy_climatology,110,16,7.531134639002415,0.6766095630138822,-1.3337226125543964,0.08569059178545839
EAU,EAU,regional_doy_climatology,241,6,4.198398217280311,0.6649063255733354,0.0,0.0
EAU,ENA,regional_doy_climatology,522,21,4.355024674350278,0.6384988052714473,-0.3517607196820545,-0.08570966911469428
EAU,MED,regional_doy_climatology,328,19,3.2738172627034294,0.6781370683118159,0.4680112342324504,0.04655031959582914
EAU,NCA,regional_doy_climatology,144,7,2.985017463043399,0.7440611917846459,1.1281001776222173,0.26538763592422276
EAU,NEU,regional_doy_climatology,1000,29,3.217700062114481,0.5957650738637584,0.17041738647193586,-0.05359664520532964
EAU,NWN,regional_doy_climatology,183,36,3.75464685170142,0.6412344177059249,0.014320010604349365,-0.08399526338698753
EAU,SAU,regional_doy_climatology,351,13,3.3094325799013267,0.6744934711461771,0.5321028403265112,0.025290358630345202
EAU,WCE,regional_doy_climatology,1000,15,3.1860791827053823,0.6115952744173351,0.15147705125877955,-0.04415692202326086
EAU,WNA,regional_doy_climatology,975,17,3.288058345890097,0.6282006114870108,0.16013398299136455,0.016437363728518072
ENA,CNA,regional_doy_climatology,438,14,4.229864235029969,0.8167811820731493,0.7346753285647345,0.09723761404279072
ENA,EAS,regional_doy_climatology,110,16,7.692079554789228,0.722788329310358,-1.1727776967675843,0.13186935808193423
ENA,EAU,regional_doy_climatology,241,6,4.682848009536832,0.7706615168670985,0.4844497922565204,0.1057551912937632
ENA,ENA,regional_doy_climatology,522,21,4.706785394032332,0.7242084743861416,0.0,0.0
ENA,MED,regional_doy_climatology,328,19,3.840560298092682,0.8173143523473475,1.034754269621703,0.18572760363136082
ENA,NCA,regional_doy_climatology,144,7,3.569583640567092,0.8932390523937461,1.7126663551459098,0.41456549653332286
