source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
CNA,CNA,graphwavenet_transfer,438,14,1.978643592197971,0.14810248921001173,0.0,0.0
CNA,EAS,graphwavenet_transfer,110,16,6.326510174667256,0.2613341699125366,0.18271498620576246,0.03578926299161787
CNA,EAU,graphwavenet_transfer,241,6,2.8243994954605385,0.21369327801683888,0.03561057041643189,0.006059177212165064
CNA,ENA,graphwavenet_transfer,522,21,2.9634464239797476,0.23570791226963833,0.034384784554455726,0.004416820337241249
CNA,MED,graphwavenet_transfer,328,19,1.7517659504409673,0.1777965055118944,0.04425017983928804,0.008630192687128132
CNA,NCA,graphwavenet_transfer,144,7,1.014402723113208,0.09524492796982584,-0.008106381774090376,0.0005380202838420456
CNA,NEU,graphwavenet_transfer,1000,28,2.36588614535666,0.32589488754691626,0.12822996834819111,0.034393852208922444
CNA,NWN,graphwavenet_transfer,183,36,2.495330938366026,0.24855292905370566,0.19398244696408168,0.03571336352892922
CNA,SAU,graphwavenet_transfer,351,13,1.9159402815108255,0.22762058296925297,0.04196765854120182,0.011733831806921495
CNA,WCE,graphwavenet_transfer,1000,14,2.203237483179366,0.3075366298610977,0.0693719160921643,0.018900273387976087
CNA,WNA,graphwavenet_transfer,975,17,2.0301718691881185,0.2376620057907253,0.09779590210721292,0.025915622902594772
EAS,CNA,graphwavenet_transfer,438,14,2.2189382603488466,0.1917427305765172,0.24029466815087536,0.04364024136650545
EAS,EAS,graphwavenet_transfer,110,16,6.143795188461493,0.22554490692091875,0.0,0.0
EAS,EAU,graphwavenet_transfer,241,6,2.826361533645013,0.2150726557211024,0.03757260860090686,0.007438554916428575
EAS,ENA,graphwavenet_transfer,522,21,3.261637605906792,0.2851564805766591,0.3325759664815003,0.053865388644262026
EAS,MED,graphwavenet_transfer,328,19,1.725731407783627,0.17215171237434052,0.01821563718194765,0.0029853995495742478
EAS,NCA,graphwavenet_transfer,144,7,1.0382658274270467,0.10092079603457742,0.01575672253974825,0.0062138883485936235
EAS,NEU,graphwavenet_transfer,1000,28,2.2948141501281674,0.2937567444756083,0.05715797311969852,0.002255709137614488
EAS,NWN,graphwavenet_transfer,183,36,2.3947445375399607,0.2227127499703685,0.09339604613801698,0.009873184445592046
EAS,SAU,graphwavenet_transfer,351,13,1.9102724126143749,0.22250111595548916,0.0362997896447511,0.006614364793157666
EAS,WCE,graphwavenet_transfer,1000,14,2.183029526262689,0.28864559229285364,0.049163959175487215,9.235819731999772e-06
EAS,WNA,graphwavenet_transfer,975,17,1.9698832472467407,0.21899686635686577,0.037507280165835,0.007250483468735246
EAU,CNA,graphwavenet_transfer,438,14,2.158457786002729,0.1752275615863304,0.17981419380475808,0.02712507237631865
EAU,EAS,graphwavenet_transfer,110,16,6.153092972951954,0.23244566420853272,0.009297784490459916,0.006900757287613939
EAU,EAU,graphwavenet_transfer,241,6,2.788788925044106,0.20763410080467384,0.0,0.0
EAU,ENA,graphwavenet_transfer,522,21,3.1881515926843904,0.26943246127565273,0.2590899532590983,0.038141369343255675
EAU,MED,graphwavenet_transfer,328,19,1.71299383460736,0.16938885991987598,0.005478064005680651,0.0002225470951097082
EAU,NCA,graphwavenet_transfer,144,7,1.0267546543759418,0.09644649696938251,0.004245549488643408,0.0017395892833987185
EAU,NEU,graphwavenet_transfer,1000,28,2.284841928692282,0.30206507044232406,0.047185751683812734,0.010564035104330191
EAU,NWN,graphwavenet_transfer,183,36,2.4459286838695538,0.23099046556686062,0.1445801924676096,0.018150900042084188
EAU,SAU,graphwavenet_transfer,351,13,1.8860122696929211,0.21840626063627877,0.012039646723297338,0.0025195094739472643
EAU,WCE,graphwavenet_transfer,1000,14,2.15951665235961,0.29441801933428446,0.02565108527240857,0.005781662861162842
EAU,WNA,graphwavenet_transfer,975,17,1.995262623958577,0.22649144300765908,0.06288665687767145,0.014745060119528548
ENA,CNA,graphwavenet_transfer,438,14,2.010130620312544,0.15137240770769544,0.03148702811457329,0.0032699184976836696
ENA,EAS,graphwavenet_transfer,110,16,6.314559138759659,0.26764228520215455,0.17076395029816555,0.042097378281235776
ENA,EAU,graphwavenet_transfer,241,6,2.8394705951713486,0.21885344340910948,0.05068167012724242,0.011219342604435637
ENA,ENA,graphwavenet_transfer,522,21,2.9290616394252917,0.23129109193239708,0.0,0.0
ENA,MED,graphwavenet_transfer,328,19,1.7370099180404917,0.176441609258752,0.029494147438812294,0.007275296433985709
ENA,NCA,graphwavenet_transfer,144,7,1.0086448702165904,0.0940166639872406,-0.013864234670707945,-0.0006902436987431873
ENA,NEU,graphwavenet_transfer,1000,28,2.3425109517747953,0.3285587490124611,0.10485477476632635,0.03705771367446731
ENA,NWN,graphwavenet_transfer,183,36,2.462457039735624,0.24113817627794656,0.1611085483336796,0.028298610753170122
