source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
CNA,CNA,spatial_knn_ridge,438,14,2.3599334874500326,0.20259119386146082,0.0,0.0
CNA,EAS,spatial_knn_ridge,110,16,6.231025517335735,0.23797167632174804,-0.026405883606924304,-0.008040755732944379
CNA,EAU,spatial_knn_ridge,241,6,2.981028804027083,0.22974610388620845,-0.011437488823832876,-0.0025026304458072254
CNA,ENA,spatial_knn_ridge,522,21,3.3190710788678013,0.2959228550784078,-0.08123736238605667,-0.01452556975233916
CNA,MED,spatial_knn_ridge,328,19,1.896434726012815,0.18705780856403928,0.0224522590592274,0.0003774415028705094
CNA,NCA,spatial_knn_ridge,144,7,1.2621624037653307,0.11131541944994922,0.12102142101299743,0.0013901207307264224
CNA,NEU,spatial_knn_ridge,1000,28,2.313846667258347,0.2983967246556716,-0.053815562240209176,-0.005106748144769797
CNA,NWN,spatial_knn_ridge,183,36,2.5922488126695873,0.2424517789211764,0.07495175420935768,-0.0029238564578620016
CNA,SAU,spatial_knn_ridge,351,13,2.0157031376503496,0.2384268908114648,-0.01801797148346235,0.00039809597155572227
CNA,WCE,spatial_knn_ridge,1000,17,2.211763328829754,0.29747410857921275,-0.06907895980752199,-0.007069536845789047
CNA,WNA,spatial_knn_ridge,975,17,2.1803456646332435,0.2274272202563311,0.028572065636090285,-0.003939788440171486
EAS,CNA,spatial_knn_ridge,438,14,2.5155458387601017,0.22994773769799856,0.15561235131006862,0.027356543836537742
EAS,EAS,spatial_knn_ridge,110,16,6.25743140094266,0.24601243205469242,0.0,0.0
EAS,EAU,spatial_knn_ridge,241,6,3.083890841260734,0.24494645239814244,0.09142454840981823,0.012697718066126774
EAS,ENA,spatial_knn_ridge,522,21,3.4735070359748526,0.32358026610282736,0.07319859472099469,0.01313184127208039
EAS,MED,spatial_knn_ridge,328,19,2.004635508711153,0.19926576905454296,0.13065304175756542,0.012585401993374202
EAS,NCA,spatial_knn_ridge,144,7,1.3915537431722518,0.1272727900613284,0.25041276041991867,0.017347491342105628
EAS,NEU,spatial_knn_ridge,1000,28,2.3693826053877323,0.3055391363075968,0.001720375889176034,0.0020356635071554574
